,year,doy,hourmin,temperature,humidity,pressure,wind,firecount
24473,2015,213,300,299.02,78.0,1014.0,4.0,F
29846,2016,72,300,286.01,69.0,1014.0,4.0,F
3119,2013,44,0,287.74,44.0,1020.0,0.0,F
36563,2016,352,300,285.2,61.0,1011.0,5.0,F
2861,2013,32,2200,291.7,48.0,1020.0,5.0,F
41167,2017,177,2300,304.86,25.0,1014.0,4.0,F
934,2012,316,200,287.02,58.0,1012.0,2.0,F
25198,2015,243,800,293.92,83.0,1011.0,1.0,T
4211,2013,94,2000,295.02,60.0,1018.0,3.0,F
39393,2017,104,100,291.28,55.0,1016.0,7.0,F
25827,2015,269,1300,294.27,81.0,1013.0,0.0,F
33644,2016,230,1200,289.61,82.0,1009.0,0.0,F
32198,2016,170,300,296.87,43.0,1015.0,0.0,F
21506,2015,89,1200,283.12,72.0,1029.0,0.0,F
18923,2014,346,2100,283.12,97.0,1027.0,1.0,F
27390,2015,334,1900,287.63,16.0,1021.0,1.0,F
34985,2016,286,900,281.3,86.0,963.0,0.0,F
39377,2017,103,900,284.72,87.0,1022.0,0.0,F
9507,2013,319,400,290.48,32.0,1009.0,0.0,F
3610,2013,65,500,285.3,82.0,1019.0,0.0,F
26558,2015,300,0,295.39,38.0,1026.0,0.0,F
419,2012,293,1200,294.44,64.0,1014.0,2.0,F
6277,2013,184,1400,294.55,67.0,1011.0,0.0,F
3557,2013,62,2300,298.6,16.0,1019.0,2.0,F
3914,2013,82,800,286.31,89.0,1008.0,0.0,F
27801,2015,351,2200,290.45,21.0,1021.0,0.0,F
24158,2015,200,0,292.57,88.0,1016.0,2.0,T
37393,2017,20,1700,283.75,93.0,1006.0,3.0,F
35834,2016,321,1800,290.27,82.0,1014.0,0.0,F
26999,2015,318,1200,284.22,47.0,1014.0,0.0,F
24730,2015,223,2000,300.11,60.0,1014.0,4.0,F
1212,2012,328,500,287.35,87.0,1018.0,0.0,F
24493,2015,213,2300,303.1,61.0,1013.0,4.0,F
37243,2017,14,1100,282.8,87.0,1018.0,1.0,F
28475,2016,15,0,289.82,59.0,1018.0,2.0,F
13870,2014,136,700,297.87,11.0,1015.0,2.0,F
8165,2013,263,600,290.75,82.0,1009.0,0.0,F
25563,2015,258,1300,293.34,100.0,1009.0,1.0,F
34191,2016,253,700,291.27,88.0,1017.0,2.0,F
29041,2016,38,1400,284.3,40.0,1020.0,1.0,F
17232,2014,276,1000,284.45,41.0,1030.0,0.0,F
17071,2014,269,1700,295.52,69.0,1024.0,1.0,F
8487,2013,276,1600,290.88,85.0,1012.0,0.0,F
3188,2013,47,200,287.99,67.0,1019.0,0.0,F
14893,2014,178,2300,299.02,48.0,1008.0,1.0,F
9396,2013,314,1300,282.99,75.0,1017.0,1.0,F
6555,2013,196,400,292.42,74.0,1012.0,0.0,F
26817,2015,310,1900,295.92,16.0,1021.0,0.0,F
31005,2016,120,1000,284.89,82.0,1015.0,1.0,F
9109,2013,302,1400,280.12,94.0,1027.0,0.0,F
24889,2015,230,1100,293.57,88.0,1013.0,0.0,T
37710,2017,33,2200,291.09,42.0,1019.0,1.0,F
14108,2014,146,600,290.64,82.0,1014.0,0.0,F
1731,2012,350,400,283.4,66.0,1007.0,0.0,F
33729,2016,234,100,299.98,68.0,1011.0,5.0,F
33924,2016,242,400,296.19,68.0,1014.0,2.0,F
28518,2016,16,1900,287.96,59.0,1022.0,0.0,F
40378,2017,145,200,293.59,72.0,1010.0,5.0,F
35003,2016,287,300,287.2,84.0,963.0,0.0,F
11660,2014,43,2100,297.42,19.0,1018.0,2.0,T
21611,2015,93,2100,293.95,36.0,1029.0,1.0,F
44523,2017,317,2100,294.68,46.0,1019.0,1.0,F
21232,2015,78,200,290.74,59.0,1026.0,1.0,F
33819,2016,237,1900,301.78,57.0,1017.0,3.0,F
18692,2014,337,600,285.07,98.0,1027.0,1.0,F
26177,2015,284,300,301.57,39.0,1013.0,2.0,F
35379,2016,302,1900,290.79,87.0,962.0,0.0,F
43999,2017,296,0,305.42,18.0,1018.0,1.0,F
16242,2014,235,400,293.53,64.0,1026.0,0.0,F
27094,2015,322,1100,279.09,59.0,1024.0,1.0,F
5998,2013,172,2300,298.77,48.0,1023.0,1.0,F
13740,2014,130,1800,293.74,51.0,1013.0,1.0,F
9875,2013,334,1200,283.75,88.0,1020.0,1.0,F
42111,2017,217,700,294.94,40.0,1013.0,0.0,F
21679,2015,96,1700,284.62,76.0,1027.0,1.0,T
23639,2015,178,900,291.98,88.0,1015.0,3.0,F
34756,2016,276,2000,297.96,44.0,1012.0,1.0,F
15522,2014,205,400,296.89,64.0,1012.0,3.0,F
17208,2014,275,1000,284.93,50.0,1026.0,1.0,F
33848,2016,239,0,298.75,69.0,1012.0,5.0,F
7239,2013,224,1600,291.72,76.0,1015.0,1.0,F
17259,2014,277,1300,288.1,38.0,1028.0,0.0,F
36358,2016,343,1400,282.14,39.0,1022.0,1.0,F
30093,2016,82,1000,286.2,78.0,1017.0,1.0,F
13982,2014,141,0,292.44,42.0,1012.0,2.0,F
7550,2013,237,1500,291.95,48.0,1010.0,0.0,F
21451,2015,87,500,288.65,45.0,1030.0,0.0,F
13429,2014,117,1900,291.61,40.0,1016.0,1.0,F
27220,2015,327,1700,289.95,20.0,1020.0,1.0,T
4732,2013,117,700,286.99,77.0,1020.0,0.0,F
1144,2012,325,900,285.81,93.0,1022.0,0.0,F
16859,2014,260,2100,303.41,49.0,1021.0,1.0,F
15936,2014,222,1000,287.66,90.0,1026.0,0.0,T
24921,2015,231,1900,300.25,64.0,1014.0,3.0,F
40118,2017,134,600,288.98,72.0,1011.0,1.0,F
14505,2014,162,1900,295.31,64.0,1021.0,1.0,F
44025,2017,297,300,304.63,15.0,1017.0,1.0,F
10424,2013,357,900,283.06,86.0,1024.0,1.0,F
42926,2017,251,600,295.24,68.0,1011.0,0.0,F
25086,2015,238,1600,299.56,65.0,1015.0,2.0,F
25315,2015,248,500,292.23,68.0,1011.0,0.0,F
18636,2014,334,2200,285.87,98.0,1027.0,1.0,F
9138,2013,303,1900,287.63,65.0,1031.0,0.0,F
3894,2013,81,1200,285.53,93.0,1013.0,0.0,F
35474,2016,306,1800,290.59,72.0,1018.0,1.0,F
20648,2015,53,1800,283.28,87.0,1024.0,1.0,F
22520,2015,131,1800,292.54,56.0,1025.0,1.0,F
31065,2016,122,2200,295.46,46.0,1013.0,2.0,F
6626,2013,199,300,296.41,33.0,1012.0,0.0,F
6876,2013,209,1300,289.8,89.0,1016.0,0.0,F
12508,2014,79,900,285.87,93.0,1018.0,0.0,F
24720,2015,223,1000,290.38,88.0,1013.0,0.0,F
30330,2016,92,700,286.25,82.0,1018.0,2.0,F
7825,2013,249,200,306.6,20.0,1007.0,0.0,F
6741,2013,203,2200,295.1,71.0,1012.0,0.0,F
35729,2016,317,900,288.91,55.0,1018.0,1.0,F
41323,2017,184,1100,290.4,93.0,1016.0,0.0,F
37252,2017,14,2000,291.79,45.0,1016.0,2.0,F
36609,2016,354,100,289.87,12.0,1021.0,1.0,F
9450,2013,316,1900,295.18,53.0,1020.0,1.0,F
23015,2015,152,900,285.96,89.0,1026.0,0.0,F
22514,2015,131,1200,285.67,74.0,1026.0,0.0,F
35373,2016,302,1300,289.49,70.0,959.0,0.0,F
37543,2017,26,2300,288.83,23.0,1025.0,2.0,F
17249,2014,277,300,296.33,27.0,1028.0,0.0,F
4667,2013,114,1400,286.82,71.0,1014.0,1.0,F
9633,2013,324,1000,286.2,84.0,1013.0,1.0,F
7442,2013,233,300,294.73,53.0,1009.0,1.0,F
29096,2016,40,2100,303.99,7.0,1019.0,1.0,F
11582,2014,40,1500,285.33,76.0,1022.0,0.0,F
4140,2013,91,1900,291.0,75.0,1019.0,0.0,F
43715,2017,284,400,293.8,64.0,1012.0,0.0,F
36307,2016,341,1100,285.65,82.0,1015.0,2.0,F
27744,2015,349,1300,277.63,42.0,1015.0,1.0,F
19484,2015,5,600,274.89,74.0,1039.0,0.0,F
22607,2015,135,900,280.7,99.0,1025.0,0.0,F
7712,2013,244,900,296.27,72.0,1026.0,0.0,F
26666,2015,304,1200,289.8,45.0,1014.0,1.0,T
38264,2017,57,0,287.77,62.0,1018.0,4.0,F
35945,2016,326,900,286.73,100.0,1013.0,3.0,F
38996,2017,87,1200,285.04,82.0,1016.0,1.0,F
17191,2014,274,1700,293.78,52.0,1022.0,0.0,F
36385,2016,344,1700,284.41,76.0,1025.0,0.0,F
18021,2014,309,700,278.89,42.0,1034.0,1.0,F
43041,2017,256,100,300.39,48.0,1011.0,3.0,F
25137,2015,240,1900,308.42,43.0,1012.0,3.0,F
12886,2014,95,300,286.24,67.0,1015.0,1.0,F
39444,2017,106,400,290.37,72.0,1015.0,2.0,F
31375,2016,135,2000,294.85,72.0,1015.0,4.0,F
33762,2016,235,1000,291.64,88.0,1012.0,2.0,F
18126,2014,313,1600,291.18,33.0,1027.0,1.0,F
25807,2015,268,1700,300.04,57.0,1020.0,1.0,F
24012,2015,193,2200,302.56,54.0,1015.0,7.0,F
18341,2014,322,1500,281.39,27.0,1035.0,1.0,F
34236,2016,255,400,295.05,88.0,1017.0,3.0,F
36641,2016,355,900,283.31,20.0,1023.0,2.0,F
42254,2017,223,600,294.78,88.0,1013.0,2.0,F
30687,2016,107,400,293.54,7.0,1013.0,5.0,F
17093,2014,270,1500,288.13,75.0,1023.0,1.0,F
23779,2015,184,500,294.99,93.0,1015.0,4.0,F
26531,2015,298,2100,297.02,25.0,1026.0,1.0,F
9201,2013,306,1000,280.19,54.0,1029.0,1.0,F
43902,2017,291,2300,301.33,39.0,1013.0,2.0,F
27892,2015,355,1700,282.0,60.0,1022.0,6.0,F
2908,2013,34,2200,290.9,48.0,1020.0,4.0,F
42781,2017,245,500,303.17,54.0,1007.0,0.0,F
43882,2017,291,300,298.96,44.0,1013.0,0.0,F
31233,2016,129,2200,292.3,59.0,1015.0,5.0,F
10356,2013,354,1300,280.33,73.0,1007.0,0.0,F
4727,2013,117,200,291.21,55.0,1017.0,2.0,F
16259,2014,235,2100,297.92,48.0,1026.0,1.0,F
30487,2016,98,2000,291.69,72.0,1017.0,4.0,F
44103,2017,300,900,291.6,56.0,1013.0,0.0,F
18855,2014,344,100,289.47,48.0,1029.0,0.0,F
2866,2013,33,300,288.89,55.0,1019.0,0.0,F
35899,2016,324,1100,283.31,32.0,1018.0,1.0,F
17668,2014,294,1400,283.18,89.0,1026.0,1.0,T
13384,2014,115,2200,292.45,52.0,1012.0,1.0,F
39651,2017,114,1900,293.08,68.0,1014.0,3.0,F
2205,2013,4,1600,280.69,60.0,1020.0,0.0,F
33509,2016,224,2100,304.18,41.0,1013.0,1.0,F
8413,2013,273,1400,286.26,64.0,1020.0,1.0,T
34961,2016,285,900,283.66,80.0,962.0,0.0,F
13986,2014,141,400,288.96,79.0,1012.0,0.0,F
28822,2016,29,1100,284.19,71.0,1019.0,1.0,F
15980,2014,224,600,296.06,60.0,1026.0,0.0,F
12259,2014,68,2200,299.95,8.0,1018.0,1.0,F
18767,2014,340,900,281.57,91.0,1033.0,1.0,F
5688,2013,160,100,294.69,55.0,1007.0,0.0,F
8559,2013,279,1600,291.51,61.0,1018.0,1.0,F
1073,2012,322,1000,287.54,48.0,1000.0,1.0,F
9000,2013,298,100,290.97,67.0,1020.0,1.0,F
33993,2016,245,100,302.34,69.0,1010.0,4.0,F
32973,2016,202,1300,305.09,24.0,961.0,1.0,F
6405,2013,189,2200,300.06,53.0,1009.0,2.0,F
14649,2014,168,1900,293.97,58.0,1024.0,1.0,F
11873,2014,52,2000,296.14,16.0,1014.0,1.0,F
13062,2014,102,1100,286.11,76.0,1013.0,0.0,F
36379,2016,344,1100,284.06,87.0,1025.0,0.0,F
32849,2016,197,900,287.75,78.0,961.0,0.0,F
12456,2014,77,500,288.31,77.0,1009.0,2.0,F
44693,2017,324,2300,296.34,46.0,1015.0,0.0,F
31276,2016,131,1700,289.89,77.0,1017.0,1.0,F
19990,2015,26,800,282.24,41.0,1031.0,1.0,F
29800,2016,70,500,286.42,71.0,1022.0,1.0,F
12833,2014,92,2200,287.81,51.0,1016.0,3.0,F
44110,2017,300,1600,289.54,37.0,1014.0,0.0,F
43620,2017,280,400,297.96,29.0,1010.0,0.0,F
25534,2015,257,800,294.6,83.0,1009.0,0.0,F
42193,2017,220,1700,296.22,73.0,1014.0,1.0,F
35859,2016,322,1900,291.9,59.0,1016.0,1.0,F
2521,2013,18,500,284.0,66.0,1021.0,0.0,F
42992,2017,254,0,303.99,39.0,1010.0,1.0,F
38810,2017,79,1800,289.38,63.0,1020.0,1.0,F
27280,2015,330,500,280.06,66.0,1019.0,2.0,F
26609,2015,302,300,295.62,66.0,1009.0,2.0,F
29322,2016,50,700,285.94,82.0,1017.0,0.0,F
35857,2016,322,1700,289.08,63.0,1016.0,2.0,F
17849,2014,302,300,289.99,53.0,1028.0,0.0,F
44554,2017,319,400,291.28,68.0,1016.0,0.0,F
42268,2017,223,2000,301.5,57.0,1012.0,2.0,F
15832,2014,218,200,297.64,82.0,1016.0,6.0,F
3102,2013,43,600,283.28,66.0,1018.0,0.0,F
34850,2016,280,1800,293.72,35.0,961.0,1.0,F
25328,2015,248,1800,297.41,53.0,1014.0,2.0,F
20908,2015,64,1400,273.94,42.0,1037.0,1.0,F
6136,2013,178,1700,297.68,59.0,1015.0,1.0,F
4248,2013,96,1000,287.21,93.0,1018.0,1.0,F
42861,2017,248,1300,294.32,88.0,1014.0,1.0,F
31273,2016,131,1400,287.41,77.0,1016.0,2.0,F
11913,2014,54,1200,283.38,93.0,1014.0,0.0,F
37133,2017,9,2100,287.88,87.0,1021.0,2.0,F
31197,2016,128,1000,286.08,82.0,1013.0,1.0,F
15278,2014,195,0,301.31,42.0,1008.0,1.0,F
10240,2013,349,1700,287.83,39.0,1023.0,1.0,F
41043,2017,172,1900,303.94,55.0,956.0,1.0,F
12702,2014,87,1100,283.75,76.0,1019.0,2.0,F
31298,2016,132,1500,288.97,77.0,1017.0,0.0,F
20171,2015,33,2100,292.94,31.0,1032.0,1.0,F
12740,2014,89,100,292.46,52.0,1015.0,2.0,F
14451,2014,160,1300,288.96,97.0,1007.0,0.0,F
12322,2014,71,1500,287.45,87.0,1016.0,0.0,F
35710,2016,316,1400,288.64,28.0,1018.0,2.0,F
5420,2013,148,200,293.0,65.0,1013.0,0.0,T
28634,2016,21,1500,283.99,87.0,1022.0,0.0,F
35797,2016,320,500,292.3,77.0,1018.0,0.0,F
4436,2013,104,1600,286.48,87.0,1013.0,0.0,F
23379,2015,167,1300,289.09,85.0,1024.0,0.0,F
29736,2016,67,1300,284.37,81.0,1012.0,2.0,F
44233,2017,305,1900,292.4,64.0,1015.0,2.0,F
16382,2014,241,0,302.24,38.0,1026.0,1.0,F
23064,2015,154,1000,284.44,93.0,1025.0,0.0,F
4103,2013,90,500,287.25,87.0,1020.0,0.0,F
5294,2013,142,2000,297.64,55.0,1011.0,1.0,F
25894,2015,272,800,292.61,83.0,1012.0,1.0,F
42156,2017,219,400,296.39,73.0,1012.0,2.0,F
44287,2017,308,100,292.74,45.0,1017.0,2.0,F
3570,2013,63,1300,286.6,67.0,1018.0,0.0,T
36267,2016,339,1900,291.88,39.0,1019.0,1.0,F
42854,2017,248,600,295.58,83.0,1014.0,1.0,F
33297,2016,216,100,301.28,64.0,1014.0,6.0,F
18843,2014,343,1300,275.98,86.0,1032.0,0.0,F
43926,2017,292,2300,296.51,73.0,1012.0,5.0,F
23962,2015,191,2000,296.92,49.0,1015.0,6.0,F
10904,2014,12,900,284.75,89.0,1017.0,0.0,F
22271,2015,121,900,287.87,49.0,1024.0,0.0,T
2573,2013,20,1000,284.44,29.0,1020.0,0.0,F
39023,2017,88,1500,284.71,87.0,1017.0,1.0,F
34755,2016,276,1900,297.65,29.0,1017.0,1.0,F
32085,2016,165,1000,286.78,85.0,1018.0,0.0,F
4207,2013,94,1600,287.41,94.0,1017.0,0.0,F
26413,2015,293,2300,298.24,44.0,1013.0,3.0,F
31516,2016,141,1700,290.68,59.0,1011.0,6.0,F
17358,2014,281,1600,292.11,37.0,1025.0,1.0,F
30544,2016,101,500,288.5,67.0,1012.0,0.0,F
25002,2015,235,400,295.56,77.0,1013.0,2.0,F
23941,2015,190,2300,296.8,47.0,1012.0,5.0,F
665,2012,304,1700,293.85,33.0,1019.0,0.0,F
7251,2013,225,400,291.25,73.0,1013.0,1.0,F
42399,2017,229,700,292.69,77.0,1015.0,0.0,F
10412,2013,356,2100,292.22,44.0,1020.0,0.0,F
36688,2016,357,800,285.06,93.0,1012.0,1.0,F
19984,2015,26,200,290.48,27.0,1029.0,0.0,F
27413,2015,335,1800,286.4,14.0,1020.0,3.0,F
22250,2015,120,1200,288.97,47.0,1023.0,0.0,F
9965,2013,338,600,285.5,73.0,1007.0,1.0,F
37691,2017,33,300,286.62,82.0,1019.0,2.0,F
42671,2017,240,1500,292.89,100.0,1012.0,2.0,F
17286,2014,278,1600,293.32,31.0,1026.0,1.0,F
6574,2013,196,2300,301.83,44.0,1011.0,1.0,F
7966,2013,254,2300,301.44,46.0,1011.0,1.0,F
35977,2016,327,1700,286.83,59.0,1021.0,2.0,F
8283,2013,268,400,293.57,48.0,1011.0,0.0,F
17859,2014,302,1300,280.76,60.0,1029.0,0.0,F
11644,2014,43,500,286.84,82.0,1018.0,0.0,F
23425,2015,169,1100,286.49,85.0,1025.0,0.0,F
40223,2017,138,1500,286.79,77.0,1013.0,1.0,F
25141,2015,240,2300,308.98,40.0,1010.0,4.0,F
39751,2017,118,2300,298.83,37.0,1007.0,6.0,F
7638,2013,241,700,294.41,76.0,1025.0,0.0,F
24324,2015,206,2200,304.4,54.0,1015.0,5.0,F
10293,2013,351,2200,298.67,30.0,1015.0,1.0,F
2277,2013,7,1600,281.76,100.0,1023.0,0.0,F
25320,2015,248,1000,289.68,77.0,1012.0,2.0,F
44118,2017,301,0,301.52,28.0,1011.0,2.0,F
7443,2013,233,400,293.17,59.0,1010.0,1.0,F
196,2012,283,2300,296.55,57.0,1013.0,2.0,F
21628,2015,94,1400,281.23,41.0,1027.0,0.0,F
33721,2016,233,1700,297.06,64.0,1015.0,2.0,F
36388,2016,344,2000,288.96,72.0,1024.0,1.0,F
40390,2017,145,1400,288.65,72.0,1011.0,1.0,F
6430,2013,190,2300,303.94,35.0,1012.0,1.0,F
835,2012,311,2300,303.09,11.0,1015.0,3.0,F
24294,2015,205,1600,296.35,78.0,1019.0,0.0,F
16602,2014,250,400,296.43,69.0,1023.0,0.0,F
16016,2014,225,1800,296.82,65.0,1027.0,1.0,F
22299,2015,122,1300,287.93,50.0,1023.0,0.0,F
20051,2015,28,2100,287.75,62.0,1034.0,1.0,F
10057,2013,342,200,282.4,92.0,1016.0,1.0,F
42267,2017,223,1900,299.95,78.0,1012.0,4.0,F
9927,2013,336,1600,285.18,81.0,1018.0,1.0,F
4442,2013,104,2200,289.99,72.0,1012.0,2.0,F
121,2012,280,1700,292.28,72.0,1018.0,1.0,F
18454,2014,327,800,278.27,82.0,1030.0,0.0,F
9595,2013,322,2000,291.75,65.0,1018.0,1.0,F
7520,2013,236,900,292.14,48.0,1011.0,0.0,F
18762,2014,340,400,283.82,88.0,1032.0,0.0,F
14703,2014,171,100,298.72,37.0,1015.0,0.0,F
38819,2017,80,300,288.65,72.0,1019.0,2.0,F
24717,2015,223,700,291.79,82.0,1013.0,2.0,F
31661,2016,147,1800,292.68,57.0,1018.0,1.0,F
12922,2014,96,1500,286.52,54.0,1019.0,0.0,F
23762,2015,183,1200,293.87,73.0,1014.0,0.0,F
10444,2013,358,500,286.98,27.0,1008.0,1.0,F
25066,2015,237,2000,301.33,61.0,1015.0,2.0,F
12415,2014,75,1200,287.01,67.0,1022.0,0.0,F
29919,2016,75,400,289.33,82.0,1018.0,4.0,F
28209,2016,3,2200,288.99,59.0,1014.0,3.0,F
2357,2013,11,300,285.92,87.0,1017.0,0.0,F
33896,2016,241,0,299.33,64.0,1014.0,6.0,F
37030,2017,5,1400,285.72,100.0,1016.0,2.0,F
44069,2017,298,2300,309.39,7.0,1009.0,1.0,F
3762,2013,71,2200,297.49,37.0,1024.0,0.0,T
1145,2012,325,1000,284.95,93.0,1022.0,0.0,F
20630,2015,53,0,286.82,70.0,1025.0,1.0,F
16375,2014,240,1700,299.57,50.0,1028.0,1.0,F
37258,2017,15,200,290.87,48.0,1016.0,1.0,F
22489,2015,130,1100,279.23,90.0,1029.0,0.0,F
10298,2013,352,300,292.1,27.0,1002.0,1.0,F
29901,2016,74,1000,287.49,84.0,1020.0,1.0,F
15185,2014,191,300,295.69,63.0,1010.0,1.0,F
5037,2013,131,1100,287.37,77.0,1018.0,1.0,F
39813,2017,121,1300,287.14,72.0,1014.0,0.0,F
41584,2017,195,800,293.5,93.0,1017.0,2.0,F
11124,2014,21,1300,285.58,18.0,1018.0,1.0,F
655,2012,304,700,289.35,63.0,1017.0,0.0,F
24282,2015,205,400,296.08,78.0,1016.0,3.0,F
37504,2017,25,800,271.27,84.0,966.0,1.0,F
115,2012,280,1100,288.99,88.0,1017.0,0.0,F
3525,2013,61,1400,285.05,43.0,1025.0,0.0,F
9586,2013,322,1100,285.15,81.0,1019.0,1.0,F
22663,2015,137,1700,288.52,71.0,1029.0,1.0,T
29068,2016,39,1700,295.59,29.0,1021.0,1.0,F
27149,2015,324,1800,292.56,20.0,1014.0,1.0,F
18626,2014,334,1200,278.17,89.0,1025.0,1.0,F
31700,2016,149,900,288.31,77.0,1011.0,0.0,F
21181,2015,75,2300,300.21,18.0,1026.0,1.0,F
10515,2013,361,400,289.65,27.0,1018.0,1.0,F
27048,2015,320,1300,283.88,30.0,1014.0,4.0,F
34739,2016,276,300,295.02,64.0,1012.0,0.0,F
24784,2015,226,200,303.47,57.0,1011.0,5.0,F
40346,2017,143,1800,297.44,77.0,1015.0,7.0,F
3907,2013,82,100,292.05,40.0,1010.0,4.0,F
24601,2015,218,1100,294.03,73.0,1011.0,0.0,F
24296,2015,205,1800,299.66,65.0,1019.0,2.0,F
29900,2016,74,900,287.61,87.0,1020.0,0.0,F
37726,2017,34,1400,286.06,100.0,1018.0,1.0,F
12801,2014,91,1400,283.1,81.0,1015.0,0.0,F
7044,2013,216,1300,289.71,90.0,1015.0,0.0,T
6141,2013,178,2200,300.92,48.0,1014.0,2.0,F
5348,2013,145,200,292.89,50.0,1010.0,1.0,F
20602,2015,51,2000,290.8,56.0,1027.0,0.0,F
1928,2012,358,900,279.28,72.0,1018.0,0.0,F
26481,2015,296,1900,297.32,42.0,1028.0,0.0,F
43503,2017,275,700,291.45,77.0,1008.0,2.0,F
4815,2013,121,0,294.26,52.0,1009.0,1.0,F
32255,2016,172,1500,305.48,20.0,1012.0,1.0,F
21344,2015,82,1800,288.09,71.0,1034.0,1.0,F
35503,2016,307,2300,298.82,36.0,1016.0,3.0,F
34364,2016,260,1200,287.39,88.0,1014.0,0.0,F
41099,2017,175,300,295.51,88.0,1013.0,3.0,F
22223,2015,119,900,285.4,51.0,1026.0,1.0,F
4239,2013,96,100,292.6,63.0,1016.0,2.0,F
33914,2016,241,1800,300.03,64.0,1017.0,2.0,F
27798,2015,351,1900,285.5,30.0,1024.0,1.0,F
4035,2013,87,900,285.3,87.0,1015.0,0.0,F
1718,2012,349,1500,285.42,93.0,1009.0,0.0,F
9161,2013,304,1800,283.65,65.0,1031.0,0.0,F
11971,2014,56,2200,293.02,56.0,1015.0,2.0,F
22518,2015,131,1600,290.46,59.0,1025.0,0.0,F
29926,2016,75,1100,281.25,86.0,1024.0,1.0,F
28095,2015,364,400,281.55,45.0,1020.0,0.0,F
41688,2017,199,1600,295.09,73.0,1014.0,1.0,F
18503,2014,329,900,274.77,45.0,1041.0,1.0,F
24776,2015,225,1800,304.62,48.0,1014.0,3.0,F
6652,2013,200,500,293.78,54.0,1015.0,0.0,F
40709,2017,158,2100,294.16,72.0,1015.0,3.0,F
1197,2012,327,1400,284.25,87.0,1018.0,0.0,T
12851,2014,93,1600,285.11,62.0,1020.0,1.0,F
16487,2014,245,900,288.75,77.0,1022.0,0.0,F
6783,2013,205,1600,293.2,73.0,1017.0,1.0,T
34379,2016,261,300,293.66,77.0,1013.0,3.0,F
6562,2013,196,1100,290.44,86.0,1012.0,0.0,F
18287,2014,320,900,278.42,88.0,1031.0,1.0,F
22279,2015,121,1700,296.99,31.0,1025.0,1.0,F
948,2012,316,1600,283.68,53.0,1018.0,0.0,F
23883,2015,188,1300,290.65,82.0,1015.0,2.0,T
7918,2013,252,2300,299.63,38.0,1007.0,1.0,F
34468,2016,264,2000,302.89,47.0,1012.0,1.0,F
29888,2016,73,2100,290.02,61.0,1021.0,4.0,F
4434,2013,104,1400,285.89,92.0,1009.0,0.0,F
28522,2016,16,2300,290.15,65.0,1026.0,1.0,F
19068,2014,352,2200,285.32,77.0,1035.0,0.0,F
27697,2015,347,1400,280.71,46.0,1019.0,1.0,F
36111,2016,333,700,284.13,43.0,1016.0,1.0,F
17533,2014,288,2300,293.24,60.0,1026.0,1.0,F
10895,2014,12,0,291.24,45.0,1016.0,1.0,F
38827,2017,80,1100,286.4,87.0,1019.0,0.0,F
9345,2013,312,1000,285.67,24.0,1016.0,1.0,F
1630,2012,345,1900,289.98,63.0,1018.0,0.0,F
